Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Hospital Type,Hospital Ownership,Emergency Services,Promotes Interoperability of EHRs,Birthing Friendly Facility,Hospital Overall Rating,Count of Facility MORT Measures,MORT Measures Better,MORT Measures Worse,Count of Facility Safety Measures,Safety Measures Better,Safety Measures Worse,Count of Facility READM Measures,READM Measures Better,READM Measures Worse,Facility ID,MORT-30-AMI Benchmark,MORT-30-AMI Performance Rate,MORT-30-HF Benchmark,MORT-30-HF Performance Rate,MORT-30-PN Benchmark,MORT-30-PN Performance Rate,MORT-30-COPD Benchmark,MORT-30-COPD Performance Rate,AMI Normative Performance Index,HF Normative Performance Index,PN Normative Performance Index,COPD Normative Performance Index,AMI Performance Comparison,HF Performance Comparison,PN Performance Comparison,COPD Performance Comparison
ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,(773) 975-1600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,6.0,0.0,0.0,8.0,1.0,1.0,10.0,1.0,1.0,140182,0.887868,0.873216986656189,0.907733,0.9023399949073792,0.872976,0.820747971534729,0.934002,0.9019790291786194,0.983498658197152,0.9940588200576371,0.940172434906262,0.965714237419855,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,IL,62959,WILLIAMSON,(618) 998-7000,Acute Care Hospitals,Proprietary,Yes,Y,N,2,6.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,140184,0.887868,0.8746510148048401,0.907733,0.877892017364502,0.872976,0.7955390214920044,0.934002,0.9182469844818115,0.985113794848829,0.9671258149307141,0.9112954096011854,0.9831317111545923,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,ST. CLAIR,(618) 233-7750,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,3,7.0,0.0,0.0,8.0,1.0,1.0,11.0,0.0,0.0,140185,0.887868,0.8680179715156555,0.907733,0.879476010799408,0.872976,0.7976610064506531,0.934002,0.9163339734077454,0.9776430409876868,0.968870814214541,0.9137261579363615,0.9810835238123102,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,KANKAKEE,(815) 933-1671,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,3.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,140186,0.887868,0.8727440237998962,0.907733,0.8881880044937134,0.872976,0.8277869820594788,0.934002,0.9291890263557434,0.9829659631835996,0.9784683431071839,0.9482356697772663,0.994846934327489,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,IL,62269,ST. CLAIR,(618) 234-2120,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,7.0,0.0,0.0,7.0,2.0,0.0,11.0,0.0,1.0,140187,0.887868,0.896651029586792,0.907733,0.9031620025634766,0.872976,0.8259509801864624,0.934002,0.8888030052185059,1.009892269556727,0.994964381115897,0.9461325170296347,0.9516071755933133,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,IL,61938,COLES,(217) 258-2513,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,6.0,0.0,0.0,7.0,0.0,2.0,10.0,0.0,3.0,140189,0.887868,0.8627399802207947,0.907733,0.8590499758720398,0.872976,0.8130919933319092,0.934002,0.9138259887695312,0.9716984734451458,0.9463685641835647,0.9314024593252382,0.9783983211701166,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
INGALLS MEMORIAL HOSPITAL,1 INGALLS DRIVE,HARVEY,IL,60426,COOK,(708) 333-2300,Acute Care Hospitals,Physician,Yes,N,Y,2,6.0,0.0,0.0,7.0,1.0,0.0,10.0,0.0,2.0,140191,0.887868,0.8670110106468201,0.907733,0.8955450057983398,0.872976,0.8178439736366272,0.934002,0.9277809858322144,0.976508907457888,0.9865731506933645,0.9368458853813016,0.9933393995218579,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,(847) 362-2900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,1.0,0.0,7.0,1.0,0.0,9.0,0.0,1.0,140202,0.887868,0.8716800212860107,0.907733,0.8847339749336243,0.872976,0.8196229934692383,0.934002,0.8922470211982727,0.9817675840170056,0.9746632268889908,0.9388837648105313,0.9552945509734162,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,(708) 684-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,2,7.0,2.0,0.0,8.0,1.0,2.0,11.0,0.0,2.0,140208,0.887868,0.8761199712753296,0.907733,0.9055719971656799,0.872976,0.8350520133972168,0.934002,0.9206399917602539,0.9867682710440399,0.9976193408917379,0.9565578130409276,0.9856938119621306,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,PEORIA,(309) 672-5522,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,8.0,2.0,0.0,9.0,0.0,0.0,140209,0.887868,0.8640000224113464,0.907733,0.8826259970664978,0.872976,0.8090969920158386,0.934002,0.9011710286140442,0.9731176508347484,0.9723409824987059,0.9268261578964813,0.9648491423080937,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,(618) 253-7671,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,N,4,3.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,140210,0.887868,0.8742327837351045,0.907733,0.8879780173301697,0.872976,0.7819520235061646,0.934002,0.9035059809684753,0.984642743893354,0.9782370116875443,0.8957314101489211,0.967349085942509,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHWESTERN MEDICINE DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,KANE,(630) 208-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,6.0,0.0,0.0,7.0,1.0,0.0,10.0,2.0,1.0,140211,0.887868,0.8851540088653564,0.907733,0.9113579988479614,0.872976,0.8333520293235779,0.934002,0.9091449975967407,0.9969432492953417,1.0039934637695902,0.9546104696160924,0.9733865640509771,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,WILL,(815) 300-1100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,140213,0.887868,0.8875420093536377,0.907733,0.894008994102478,0.872976,0.8143090009689331,0.934002,0.9281110167503357,0.9996328388382482,0.9848810102777777,0.93279654992684,0.9936927509259463,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,77 N AIRLITE STREET,ELGIN,IL,60123,KANE,(847) 695-3200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,N,2,5.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,1.0,140217,0.887868,0.8751400113105774,0.907733,0.8924949765205383,0.872976,0.7919470071792603,0.934002,0.9184389710426331,0.985664548458304,0.9832130995794339,0.9071807325507921,0.9833372637774149,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,(847) 723-2210,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,5,7.0,3.0,0.0,8.0,1.0,0.0,11.0,2.0,1.0,140223,0.887868,0.8909990191459656,0.907733,0.9074620008468628,0.872976,0.8447949886322021,0.934002,0.9196860194206238,1.003526446663204,0.999701454994875,0.9677184580471883,0.9846724304879687,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 NORTH LAKE SHORE DRIVE,CHICAGO,IL,60657,COOK,(773) 665-3000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,4,5.0,0.0,0.0,7.0,1.0,0.0,8.0,1.0,0.0,140224,0.887868,0.8834540247917175,0.907733,0.902072012424469,0.872976,0.8249390125274658,0.934002,0.9138020277023315,0.9950285682012614,0.9937635983537769,0.9449733011302325,0.9783726669775135,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,(815) 968-4400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,1.0,7.0,0.0,0.0,11.0,1.0,1.0,140228,0.887868,0.8720210194587708,0.907733,0.8933280110359192,0.872976,0.7849410176277161,0.934002,0.9210799932479858,0.9821516480589128,0.9841308083279104,0.8991553234312468,0.9861649046233154,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,(815) 226-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,1,7.0,0.0,2.0,7.0,1.0,0.0,11.0,0.0,1.0,140233,0.887868,0.8715140223503113,0.907733,0.8712220191955566,0.872976,0.7856979966163635,0.934002,0.878902018070221,0.9815806204867292,0.9597778412766272,0.9000224480585532,0.941006569654263,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
JAVON BEA HOSPITAL,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,WINNEBAGO,(815) 968-6861,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,140239,0.887868,0.8666459918022156,0.907733,0.8909590244293213,0.872976,0.8331210017204285,0.934002,0.893580973148346,0.9760977890882604,0.9815210248270375,0.9543458259109397,0.956722761994456,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,COOK,(773) 282-7000,Acute Care Hospitals,Proprietary,Yes,N,N,1,5.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,3.0,140251,0.887868,0.8801379799842834,0.907733,0.899058997631073,0.872976,0.8293880224227905,0.934002,0.9076319932937622,0.9912937283293051,0.9904443240810602,0.9500696725027842,0.9717666485658084,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHWEST COMMUNITY HOSPITAL 1,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,(847) 618-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,8.0,1.0,0.0,11.0,0.0,1.0,140252,0.887868,0.8811920285224915,0.907733,0.8842949867248535,0.872976,0.8028889894485474,0.934002,0.9189500212669373,0.9924808963973152,0.9741796174919867,0.9197148483446823,0.9838844255868159,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ALEXIAN BROTHERS MEDICAL CENTER 1,800 BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,COOK,(847) 437-5500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,1.0,0.0,8.0,3.0,0.0,11.0,0.0,1.0,140258,0.887868,0.8949609994888306,0.907733,0.9029359817504883,0.872976,0.8287969827651978,0.934002,0.9309170246124268,1.0079887995612304,0.9947153862980505,0.9493926325181881,0.9966970355656912,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI,801 ILLINI DR,SILVIS,IL,61282,ROCK ISLAND,(309) 281-4000,Acute Care Hospitals,Government - Local,Yes,Y,Y,2,4.0,0.0,0.0,5.0,0.0,1.0,10.0,0.0,1.0,140275,0.887868,0.8724930286407471,0.907733,0.8559820055961609,0.872976,0.806393027305603,0.934002,0.8925039768218994,0.9826832689552355,0.9429887484493358,0.9237287477612249,0.955569663471705,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60153,COOK,(708) 216-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,1.0,0.0,8.0,2.0,0.0,11.0,0.0,3.0,140276,0.887868,0.8732709884643555,0.907733,0.9175119996070862,0.872976,0.837145984172821,0.934002,0.921904981136322,0.9835594800852778,1.0107729911847274,0.9589564709371404,0.9870481874089371,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,(309) 779-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,0.0,8.0,1.0,0.0,11.0,0.0,1.0,140280,0.887868,0.8699259757995605,0.907733,0.8466320037841797,0.872976,0.78712397813797,0.934002,0.8734620213508606,0.9797920139024726,0.9326883607670754,0.9016559196793154,0.9351821745037597,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,COOK,(312) 926-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,2.0,0.0,8.0,2.0,0.0,11.0,2.0,3.0,140281,0.887868,0.9019619822502136,0.907733,0.938040018081665,0.872976,0.8697779774665833,0.934002,0.9250919818878174,1.015873961276016,1.0333875909344103,0.9963366432371374,0.9904603864743516,Outperforms Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,(618) 288-5711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,8.0,1.0,0.0,10.0,0.0,1.0,140289,0.887868,0.8719120025634766,0.907733,0.8664180040359497,0.872976,0.7930909991264343,0.934002,0.8826050162315369,0.9820288630331047,0.954485519459962,0.9084911831785002,0.944971227290238,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60169,COOK,(847) 843-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,6.0,1.0,0.0,8.0,1.0,0.0,10.0,0.0,1.0,140290,0.887868,0.887328028678894,0.907733,0.9135069847106934,0.872976,0.827921986579895,0.934002,0.9152020215988159,0.9993918337848577,1.006360884434843,0.9483903183820576,0.9798715865692107,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,LAKE,(847) 381-9600,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,5,7.0,2.0,0.0,8.0,3.0,0.0,11.0,1.0,0.0,140291,0.887868,0.8792160153388977,0.907733,0.8986999988555908,0.872976,0.8489980101585388,0.934002,0.9253799915313721,0.9902553254975939,0.9900488346855196,0.9725330480546301,0.9907687473167852,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK RD,MOUNT VERNON,IL,62864,JEFFERSON,(618) 244-5500,Acute Care Hospitals,Proprietary,Yes,Y,N,3,3.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,140294,0.887868,0.8742327837351045,0.907733,0.8794762468776209,0.872976,0.8263440132141113,0.934002,0.9012150168418884,0.984642743893354,0.9688710742890486,0.946582739060537,0.9648962388109323,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
UCHICAGO MEDICINE ADVENTHEALTH BOLINGBROOK,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,(630) 312-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,5.0,1.0,1.0,9.0,0.0,1.0,140304,0.887868,0.8757539987564087,0.907733,0.8907080292701721,0.872976,0.818897008895874,0.934002,0.8956400156021118,0.9863560785571827,0.98124451713243,0.9380521444986736,0.9589272995155383,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,(317) 736-3300,Acute Care Hospitals,Government - Local,Yes,Y,Y,4,4.0,0.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,150001,0.887868,0.8742327837351045,0.907733,0.865149974822998,0.872976,0.7599490284919739,0.934002,0.9005870223045349,0.984642743893354,0.9530886007482354,0.8705268283343115,0.9642238692256921,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,(219) 886-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,0.0,7.0,2.0,1.0,8.0,0.0,4.0,150002,0.887868,0.8658739924430847,0.907733,0.8691920042037964,0.872976,0.8125309944152832,0.934002,0.9251160025596619,0.975228291190903,0.9575414843393337,0.9307598312156156,0.9904861044833543,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,(317) 745-4451,Acute Care Hospitals,Government - Local,Yes,Y,Y,5,6.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,150005,0.887868,0.8836820125579834,0.907733,0.8807759881019592,0.872976,0.8339970111846924,0.934002,0.8965020179748535,0.9952853493514615,0.9703029283963007,0.9553493007650753,0.9598502122852558,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,(765) 776-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,5.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,150007,0.887868,0.857716977596283,0.907733,0.8509169816970825,0.872976,0.8189939856529236,0.934002,0.8823519945144653,0.9660410979968678,0.9374088875220825,0.9381632320395104,0.9447003266743169,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST CATHERINE HOSPITAL INC,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,(219) 392-7004,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,6.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,0.0,150008,0.887868,0.8824480175971985,0.907733,0.8854650259017944,0.872976,0.8218399882316589,0.934002,0.905040979385376,0.9938955087886922,0.9754685859187607,0.9414233475280638,0.968992549679097,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,CLARK,(812) 283-2147,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,2,6.0,0.0,0.0,8.0,0.0,1.0,8.0,0.0,0.0,150009,0.887868,0.86353999376297,0.907733,0.8648480176925659,0.872976,0.8187090158462524,0.934002,0.909201979637146,0.9725995235361224,0.9527559510258699,0.9378367971699708,0.9734475725289089,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ASCENSION ST VINCENT KOKOMO,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,(765) 452-5611,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,2,5.0,0.0,0.0,5.0,1.0,1.0,10.0,1.0,0.0,150010,0.887868,0.8712649941444397,0.907733,0.8504760265350342,0.872976,0.7920429706573486,0.934002,0.8902090191841125,0.9813001416251511,0.9369231112397964,0.9072906593736239,0.9531125406413611,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,GRANT,(765) 660-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,5.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,150011,0.887868,0.8729349970817566,0.907733,0.8687499761581421,0.872976,0.8294240236282349,0.934002,0.9070000052452087,0.983181055158826,0.9570545261196212,0.9501109121307285,0.9710900032818011,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,ST. JOSEPH,(574) 335-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,7.0,2.0,0.0,11.0,1.0,0.0,150012,0.887868,0.855866014957428,0.907733,0.8700469732284546,0.872976,0.8004170060157776,0.934002,0.9134179949760437,0.9639563707188771,0.9584833571418628,0.916883174355054,0.9779614979154688,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,(260) 435-7001,Acute Care Hospitals,Proprietary,Yes,Y,Y,2,7.0,0.0,1.0,6.0,2.0,0.0,8.0,0.0,0.0,150017,0.887868,0.8592759966850281,0.907733,0.8822519779205322,0.872976,0.8042759895324707,0.934002,0.8586059808731079,0.9677970111379486,0.9719289459791945,0.9213036664610147,0.9192763836406217,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,(574) 294-2621,Acute Care Hospitals,Government - Local,Yes,Y,Y,3,7.0,0.0,0.0,8.0,1.0,0.0,11.0,1.0,0.0,150018,0.887868,0.8693900108337402,0.907733,0.8773840069770813,0.872976,0.8328559994697571,0.934002,0.9112240076065063,0.9791883600194401,0.9665661675592727,0.9540422640138527,0.9756124800658953,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,(260) 266-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,8.0,1.0,0.0,11.0,1.0,1.0,150021,0.887868,0.8748130202293396,0.907733,0.8563230037689209,0.872976,0.8324729800224304,0.934002,0.8863369822502136,0.9852962605132065,0.9433644075613874,0.9536035126079416,0.9489668996963749,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,(765) 362-2800,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,N,5,3.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,150022,0.887868,0.8742327837351045,0.907733,0.8834909796714783,0.872976,0.846763014793396,0.934002,0.9174950122833252,0.984642743893354,0.9732938867172156,0.9699728455231256,0.9823266034583708,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,(812) 238-7606,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,8.0,3.0,0.0,11.0,1.0,2.0,150023,0.887868,0.8690459728240967,0.907733,0.8652359843254089,0.872976,0.8229979872703552,0.934002,0.8854159712791443,0.9788008722288636,0.9531833527319254,0.9427498433752535,0.9479808086911423,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
